user_id,install_date,city,device_type
3f1a70b7-11a0-4752-a283-6b93071aeb70,2023-02-18 20:10:22,Pune,iOS
a7c38a1d-7138-43c0-a3a1-faa8eb71875f,2023-07-04 13:57:10,Mumbai,Android
2d017a07-10dd-4424-91ec-7d5ae9cbe40f,2023-03-06 03:05:41,Kolkata,Android
6ca99ba1-0b9b-4ec8-b195-9678479eefb9,2023-12-05 19:39:55,Bangalore,Android
cf68f0a9-0027-4ced-8c90-e0c192176620,2023-03-24 06:06:08,Delhi,iOS
f79528b0-3435-477f-8846-4d9d4b48edd3,2023-10-21 07:34:54,Pune,Android
27e424af-dd12-4931-8318-c2be7d8cd041,2023-03-20 02:51:49,Mumbai,Android
0a401109-83e4-4762-8b20-b9fb6ceca14e,2023-06-04 22:52:39,Chennai,iOS
ea0d692f-0d07-4e0c-9cb6-467f1a14bcde,2023-09-10 09:18:09,Kolkata,Android
8d320bef-42cf-425f-af8c-02a6366149ee,2023-12-16 09:00:39,Hyderabad,Android
50e8d34d-3e4b-4a30-929f-57bcdc1e940e,2023-02-16 23:50:27,Delhi,iOS
3dd3c7ca-ef47-4885-9dd5-1a61ff9b90d2,2023-01-25 20:45:52,Hyderabad,Android
f965b89c-fc2b-478f-ad63-5995692dcf0e,2023-08-17 11:26:04,Delhi,Android
9a6245a3-be05-4f01-b3d5-a6efc6f14c30,2023-08-17 12:39:33,Delhi,Android
3314592d-890c-4b2f-8950-8da6a79e3801,2023-01-28 13:42:12,Bangalore,Android
eba1346b-81ee-4257-bc5d-ad5ae13e1ddc,2023-01-23 20:44:35,Hyderabad,Android
18eed49d-b48b-4374-86ce-cf7c522f30bd,2023-12-18 15:07:34,Chennai,Android
90e973ce-bb13-466b-bf02-c56e6bdd1858,2023-05-09 07:49:00,Mumbai,Android
e0ba9440-1265-490f-97f6-7c18ff63b6e7,2023-04-03 10:21:50,Hyderabad,iOS
45ec1211-bc6f-43cb-bb31-d2af2f3eec3d,2023-07-08 12:23:27,Hyderabad,Android
23913988-c9e3-45ed-8319-a1cf5434109e,2023-02-21 09:14:08,Delhi,Android
83176ffe-3c3c-4212-a91b-845fc6cfdcef,2023-12-09 16:24:22,Mumbai,Android
91bae64f-856c-4ed8-b6e5-b9fcc385baa3,2023-07-03 13:36:47,Pune,Android
a72d6eb3-3203-46aa-ae5d-0c5103bb5a47,2023-07-03 16:25:38,Kolkata,Android
3aa74a52-8c93-43ce-be3b-10ee1e4720e9,2023-03-15 22:44:56,Chennai,Android
fe7fe312-c1a6-42da-a130-d4e3e9f62a49,2023-09-13 22:09:51,Hyderabad,Android
a2698ba7-9427-4fec-9ebe-4f859e88d103,2023-06-14 12:02:20,Delhi,Android
1a789886-aa7e-4bdb-8952-83608e4ba48b,2023-12-02 11:32:31,Mumbai,Android
1b6da1d8-5ff9-407e-866c-5ab37cc2424e,2023-09-19 12:12:44,Hyderabad,Android
36418592-cb4d-4edc-bbb3-a051a28e0064,2023-09-08 22:49:54,Pune,iOS
1a8559b7-88ea-4cd7-8a9c-5c547a634eeb,2023-06-06 08:42:08,Pune,Android
03591f31-0a3c-4c7d-a26b-c687933e7300,2023-11-07 22:03:46,Delhi,iOS
ec7dce45-751c-4689-8bb2-ec7647afe2f3,2023-04-07 13:38:42,Bangalore,iOS
c984d7c0-c55e-49b6-b322-1d180acd98dd,2023-07-28 06:32:43,Pune,iOS
c39af2e3-fe91-45a0-94c6-34528cc28340,2023-06-13 20:13:18,Mumbai,Android
23fad396-dd1d-4ff3-bdc6-849f62edf755,2023-06-29 16:00:22,Kolkata,Android
dc9a38d7-23f1-4919-8ec9-f2c6c38dd03b,2023-12-25 13:27:32,Delhi,Android
8cabc283-e1d2-42c7-8bf5-a8cf251be63a,2023-11-10 19:18:47,Pune,Android
dc397622-1d5c-426d-a6b9-1c5bc28477a3,2023-08-02 17:24:13,Hyderabad,Android
e999ec79-4d4f-4a3a-8845-021e51423845,2023-09-11 06:25:51,Hyderabad,iOS
4547d5d7-38ff-4ce2-895e-ccbb166cdd22,2023-11-21 16:20:30,Delhi,Android
d8ca0260-0e4a-4542-8ebe-a97923035af2,2023-02-06 05:16:19,Kolkata,Android
62405f57-37db-4b56-82b1-62557b0b2021,2023-11-26 14:25:03,Hyderabad,Android
bae9c928-0f4e-4c8a-81d7-781caded7a53,2023-06-07 20:03:12,Mumbai,Android
8f615b1e-4d33-4d4d-8aa6-b1b4201879bc,2023-03-25 00:16:09,Kolkata,iOS
5833c3ec-458a-41f9-a491-b5765fd1a4c4,2023-12-17 11:22:37,Kolkata,iOS
8a84523c-95d2-4469-9e71-2f3738ded607,2023-05-28 04:17:07,Bangalore,Android
37ce14b9-6234-469a-958e-9ad6f92c7d29,2023-06-01 14:59:40,Chennai,Android
f11479a6-37ba-47cd-99b5-d6e7adab702c,2023-11-01 12:04:03,Chennai,Android
505e985e-2b2b-4390-a886-a80264b19af2,2023-04-21 18:42:55,Kolkata,Android
ddfb8fe0-7158-4505-9fdb-72201b619f96,2023-10-11 16:48:10,Mumbai,Android
90eced81-d43f-4978-bed7-ec20eda20e14,2023-08-04 20:08:10,Hyderabad,Android
58c68930-7894-48e5-93cc-5a7f9a6b416d,2023-07-09 00:06:22,Bangalore,Android
e62fc373-8b93-4568-9ea1-d91e50e62cb6,2023-04-26 05:31:02,Mumbai,Android
7d187561-3595-4cb3-9534-318c93588906,2023-01-23 17:06:13,Delhi,Android
6f329f93-b0cb-4797-a062-aa0d9376a8d4,2023-07-30 13:37:32,Kolkata,Android
c085bd0d-966f-45bc-af5f-ce3190fe71a4,2023-05-02 19:00:31,Delhi,Android
575e07c8-98ce-4962-bf16-210171a007fa,2023-08-15 20:55:47,Chennai,Android
531404a4-dadc-4107-b2b0-0563d39ee309,2023-12-24 01:18:32,Hyderabad,Android
908b5fb5-4f24-47a5-a6a5-4e1d92051b94,2023-03-03 03:22:45,Delhi,Android
3d21d8ac-0935-42a0-a551-2c7189000a7b,2023-07-17 05:18:16,Bangalore,Android
5d8b30bc-9086-4387-9f46-9d2016fa7edf,2023-03-14 04:00:51,Chennai,iOS
e6bfd526-51e1-4bff-815f-ed5378860534,2023-01-27 09:26:28,Bangalore,Android
6f6d88a8-7bb0-45b9-9cf3-23914806c560,2023-04-02 08:15:33,Chennai,Android
a0648ffb-6036-467f-a836-80340e017d82,2023-12-12 18:04:45,Bangalore,Android
157c9720-355c-4cdc-a4af-5a59292c8148,2023-08-13 19:55:00,Delhi,iOS
b98c9617-7be6-4f0e-bd3c-a85767d0bb30,2023-08-29 13:03:14,Kolkata,Android
3cdbd26e-5e41-4c4c-9832-a1f32e7400d9,2023-09-13 07:09:43,Bangalore,Android
39e7f8bb-a840-4c3d-ad6f-1a40ac21232e,2023-07-23 00:41:17,Delhi,Android
edfcb612-1521-4b7d-ac0c-475011e1a009,2023-04-12 06:30:44,Bangalore,Android
031e5b5f-e53f-4df8-87fc-7a324f0e036e,2023-10-06 03:23:29,Hyderabad,Android
67044219-26a6-4ede-a6b8-28b6c667679b,2023-04-14 03:42:24,Pune,Android
4b7536cf-ed79-4a42-b82e-36cbc6c8bc53,2023-09-18 20:36:23,Hyderabad,Android
9703d336-9252-45a6-998c-c4232d766c87,2023-06-27 13:38:30,Bangalore,Android
fba4f2d4-1448-4977-98c4-843a70821525,2023-10-19 23:53:05,Mumbai,Android
f53b3242-58a4-4b76-bf48-f20f6794bc62,2023-01-04 14:49:34,Delhi,Android
f6606287-68e0-42ee-97cb-fcbf0dc8be7f,2023-08-07 15:28:51,Delhi,Android
810749b3-c66b-44cb-ad3d-ada86db26ecc,2023-01-29 10:50:21,Kolkata,Android
bb4ea1e5-5667-46b4-9a68-ee22d224077e,2023-07-16 11:11:13,Bangalore,Android
eebdbfcc-77a7-4687-bcec-f491a7bb092e,2023-12-29 10:36:28,Bangalore,Android
4624da98-c9ab-4551-9bb2-dbcdce9fa37d,2023-01-27 17:10:53,Delhi,Android
880ebdbe-5d4f-4732-aa43-80ec7bbe8844,2023-05-24 12:14:31,Mumbai,Android
4a9877ed-8f83-4245-a1a1-6255d582f310,2023-06-20 04:10:34,Hyderabad,Android
1e15730e-7965-4ca4-b5c8-1afec43aa4e2,2023-10-01 05:28:02,Mumbai,Android
e11ffd0a-1fc2-4336-b4f7-ca586d62b8ab,2023-11-10 10:43:00,Bangalore,iOS
1b8bc4fb-0775-4702-becd-ad21215df9ee,2023-01-04 00:54:59,Hyderabad,Android
76db24fe-8035-4a48-80f7-9ff55f871cb0,2023-08-04 09:16:04,Delhi,Android
1cd071fe-5e25-488a-b7ec-ae32f1ee7947,2023-09-15 15:13:51,Delhi,Android
6a769cef-c388-41ef-8e35-c841f7f2a9ad,2023-12-08 00:44:11,Pune,Android
49b727a0-ef09-4a83-9f33-34f8cc58a953,2023-02-14 19:52:23,Mumbai,Android
8744a940-5df7-46c0-8a7f-0f3399d55646,2023-10-16 07:49:30,Bangalore,Android
6fc39700-4077-4030-bdc5-e0b88a8841ea,2023-04-16 18:28:09,Pune,Android
fb83136c-0d9c-4fda-be1f-c3387434b980,2023-03-23 19:12:38,Pune,iOS
15a194e2-b4d7-4e5a-b92f-56b2d0a900dc,2023-03-21 01:39:52,Delhi,Android
88f63f9d-f21a-4c98-848f-cc3edb45ef99,2023-11-28 05:43:25,Delhi,Android
813efcac-04e1-498f-a9d6-f4a49ed48341,2023-07-09 17:26:48,Delhi,Android
98e897fe-4520-41b4-94c9-6d9e13300c74,2023-12-19 16:39:20,Delhi,Android
ab0e693f-3711-40c4-bc7f-c56c1918467c,2023-02-05 20:17:02,Kolkata,Android
d793aa1a-7d8d-40c6-b0b7-a95b94973567,2023-11-19 02:05:04,Kolkata,Android
85ae86b5-cdc7-4ae6-91d5-ff482382f7a2,2023-01-02 09:02:53,Delhi,Android
e0b26c21-f731-46e0-bf5e-bd524502b390,2023-02-20 19:19:39,Hyderabad,iOS
fd0c9202-ad55-400f-b61c-9077d1478a5e,2023-04-12 17:36:00,Chennai,iOS
041b8169-36e3-4632-9172-477f161895c8,2023-06-21 14:12:19,Mumbai,Android
043e4c60-2fce-4790-bf71-f60e2bbd3873,2023-06-16 02:19:51,Chennai,iOS
225c9a5f-f566-4413-a4df-ac6423df7ee5,2023-02-13 10:44:24,Pune,Android
d2d00333-29d0-42e3-b9a4-9a2f1b390175,2023-12-09 23:08:53,Mumbai,Android
17a5337f-1cb5-456e-9c38-b6c5846b94c6,2023-02-27 21:17:11,Mumbai,iOS
a0cf1c93-0b47-444f-8b5a-ad2479000915,2023-11-21 02:59:21,Kolkata,Android
32617d04-34b3-4a53-a5b2-0d70975e6642,2023-08-03 13:54:25,Chennai,Android
d3318434-c967-4b1f-89d9-dfaeee450874,2023-02-19 11:52:42,Delhi,iOS
89e6ff40-97a1-4414-8654-5032e47a592a,2023-05-22 14:47:54,Bangalore,iOS
38faee30-2a7a-4326-88b5-7f1488c693cf,2023-11-06 04:23:51,Mumbai,iOS
33beabc2-f51b-4f74-b629-d1e8fb585f20,2023-01-16 11:50:49,Mumbai,Android
9f13b05e-61fb-4ffb-9c93-e7c81779967a,2023-03-23 14:03:18,Pune,Android
866bb741-9d75-4da2-a657-5f4adceabc51,2023-09-17 00:16:11,Mumbai,iOS
79298b87-b303-422a-a458-dc39a21dd5df,2023-10-30 23:12:37,Pune,Android
f8859e50-bf2b-46d4-aae2-10df5c42c25b,2023-12-06 16:54:48,Hyderabad,Android
1735295e-cc0c-4a54-8187-2ef86d70c6a7,2023-08-30 00:59:04,Mumbai,Android
47f39db6-f4b0-4e5f-984f-2f8ac9abe931,2023-12-26 12:44:39,Hyderabad,Android
b40460b5-1765-494f-985c-76143569fb06,2023-12-02 18:42:33,Chennai,Android
2d503f89-64e2-4ccf-b6df-a40e37401616,2023-11-07 15:29:14,Delhi,Android
6ea3a17a-5521-4114-be82-17a8baf32da3,2023-12-09 07:23:40,Delhi,Android
a817ec8a-17bf-44e7-bcde-a8ed8fab889c,2023-03-11 15:45:45,Bangalore,iOS
a593deff-fb13-468a-b250-9f211384c635,2023-05-10 00:11:34,Mumbai,Android
ed80bcf3-2d8f-439f-9b57-15f8376359e6,2023-06-09 21:26:41,Delhi,Android
a95df6f4-8097-4d50-8183-bd321a5994a7,2023-12-02 13:39:37,Hyderabad,Android
752518a3-0ea7-445d-b847-db76b63b5ebe,2023-04-07 09:05:10,Delhi,Android
7088266c-b368-4c41-9304-10b2b70568f5,2023-11-02 18:51:44,Delhi,iOS
8bf07540-6ac5-459a-9e39-e69b77f1349b,2023-05-29 13:32:50,Chennai,Android
98e95dff-bb23-4958-a76e-495e2c41a7a3,2023-11-30 10:40:08,Delhi,iOS
846b60e8-1257-4f7b-b24f-e0f42bce49ca,2023-03-19 12:09:12,Mumbai,Android
6d466526-d7d9-4a9d-8e0c-cc575264c4f6,2023-06-28 18:20:13,Kolkata,iOS
4d783962-c0a2-44f8-8b84-3a277d86a5ac,2023-11-15 15:57:12,Pune,Android
3e42e2f3-d571-482d-884b-2bcbd5e05e32,2023-03-30 09:20:37,Mumbai,Android
9e36f4d6-b3ed-4f3e-be10-e2bc3de06f7e,2023-09-14 07:57:18,Chennai,Android
08c7e421-56c2-4d6f-9b2a-7fe474ecae7f,2023-05-08 11:37:23,Bangalore,iOS
bb540431-137f-4848-8d97-35b841c23c0b,2023-01-27 23:02:53,Delhi,Android
3aefc8a4-5883-4980-b973-5ab85d505bf8,2023-04-19 09:38:00,Delhi,Android
eef8c09d-ec85-41fe-8c3c-ed9c18e46fbf,2023-07-17 20:00:18,Delhi,Android
3e43e4d5-8c7c-438f-a7c1-f5933baefeb8,2023-11-24 15:29:31,Delhi,Android
4b0fddc2-e561-400f-9121-8590e2674632,2023-01-11 17:15:20,Chennai,Android
a58fde4a-b56a-4844-9b5b-7136f4582934,2023-04-12 10:42:07,Pune,Android
86254340-8f4f-49b4-b12d-10af63b2991a,2023-04-14 02:19:33,Mumbai,iOS
cd76c1ab-9b67-47db-a8e6-54ae2e8a3ffb,2023-08-20 16:26:49,Mumbai,iOS
43817cf9-11db-431a-b537-00ee1921ccda,2023-10-10 22:31:55,Delhi,iOS
7ea70e46-3286-44ec-b133-faff622623aa,2023-06-19 11:29:08,Delhi,iOS
2edfcb28-ae1e-4c96-bbd9-9c0c8536ec5d,2023-07-18 14:48:30,Bangalore,iOS
3feb8730-107b-4f0b-8b5c-78ec0bd40bda,2023-12-16 07:59:30,Delhi,Android
0edc0f47-25cf-4cc5-be6f-f4c99882a97a,2023-04-09 22:11:09,Pune,Android
0b3d8a02-9c16-42e0-9536-906cff1a5c00,2023-06-19 08:21:02,Hyderabad,Android
5c6b107d-5d33-40c3-9759-50b05afd7b4d,2023-12-26 10:59:08,Bangalore,Android
ddb9db18-501e-4549-8745-e800cdaaf1ba,2023-09-24 17:58:21,Hyderabad,iOS
e94d2e03-e126-4910-9c5d-5fa9765f47be,2023-10-16 03:28:33,Delhi,Android
9fbbefb2-ce65-4a70-9bf2-5492744ac410,2023-03-18 12:30:01,Pune,iOS
88e3e8b0-96e2-4055-8ced-82c28316e64d,2023-01-28 04:12:11,Bangalore,Android
c687efe1-b603-4758-9c3c-b0189a887dcc,2023-12-24 14:12:23,Mumbai,Android
c4ec0413-8c15-455f-beed-de09409697a0,2023-05-02 21:54:21,Bangalore,Android
d82f34af-9907-4f95-8a47-739397f5e711,2023-02-18 09:35:31,Hyderabad,Android
cf0a9068-3687-406c-8a6c-d25679e139c4,2023-04-27 15:12:23,Pune,iOS
fea47d41-8b2e-4d64-895a-88b4119c2f36,2023-09-16 23:53:32,Hyderabad,Android
1e457c5d-8099-4972-befe-9efbc3119f66,2023-06-06 06:38:36,Mumbai,iOS
358db7b6-a9b1-4f40-8842-e48e52b665e6,2023-08-04 07:29:55,Hyderabad,Android
d8a9d2c1-6cc0-41ef-bd56-135861722856,2023-06-13 06:50:37,Pune,iOS
feca8c98-6bb1-449c-9d44-dbf402b4e71c,2023-05-28 05:53:24,Pune,Android
57cc19c2-79a6-4cf4-9675-d2559f4078ab,2023-12-17 14:45:27,Hyderabad,Android
61641f11-6ead-48de-a152-0b0f267a0e57,2023-08-10 00:26:43,Pune,iOS
808b04aa-2434-430b-86dc-1120fcf1c92d,2023-08-01 19:08:41,Delhi,Android
687f0a97-7a42-4890-b4ed-0144a7776dfa,2023-04-29 00:19:11,Mumbai,iOS
8197e4d8-4f8e-43f2-b933-2fd703ee613f,2023-06-16 22:50:52,Pune,Android
1bdfd77b-f799-4c63-be09-02e49ec12f6d,2023-08-24 14:29:44,Hyderabad,Android
0da1247e-bd21-42c1-9198-0df4fbfb0e55,2023-06-30 14:00:14,Pune,iOS
7e36c460-8937-42c7-9f65-e10fb44f64b0,2023-09-20 09:18:08,Kolkata,Android
5f02493b-804e-4454-a61d-fe7897457479,2023-07-03 18:24:53,Bangalore,Android
c13b2c7d-0e61-4903-9748-6eee0b8ae40e,2023-11-06 03:29:18,Delhi,iOS
5d5b1c0b-e8f6-4e9a-9a09-647b65565508,2023-09-13 20:56:02,Kolkata,iOS
ae973bd3-01cf-424e-8c7f-2319fcf142df,2023-07-20 04:21:39,Pune,Android
39e2ea1b-b09c-47e7-8339-c9e0be7b13b3,2023-08-29 11:55:44,Chennai,iOS
455fd413-932c-4e93-9ac9-639afa3c49fd,2023-11-14 20:15:34,Kolkata,Android
90b7c2db-bf31-47c4-8e7c-4c3ba9db7947,2023-04-02 05:08:02,Bangalore,Android
75452c43-2752-487b-857a-6e4d2d7576b3,2023-03-29 05:48:09,Pune,Android
388b6145-d728-4b9a-8586-2f57887e10c9,2023-02-27 05:26:18,Mumbai,Android
8822b496-dcf0-48c3-9ba0-132fddf26815,2023-04-06 02:05:52,Hyderabad,Android
42215f44-c31a-4349-a633-3ae3750c4347,2023-08-26 09:29:10,Delhi,Android
6f2e6ed9-6b9a-4606-b5d4-22197d25a712,2023-01-29 06:48:29,Bangalore,Android
62d607ad-f95c-46a3-8485-33d008f8bf82,2023-12-11 03:23:40,Bangalore,iOS
c60a4d04-e4b8-4182-9e46-99a418316625,2023-03-17 12:16:03,Hyderabad,Android
7aa4c6f8-37cf-45cc-98b8-bfd9e13bd2b5,2023-05-30 02:56:19,Kolkata,Android
e6560d2e-0041-4d73-bc84-8b42fda8d36d,2023-04-05 18:05:59,Delhi,Android
1745840c-3586-477e-bf20-cbbdbda44573,2023-09-25 01:06:19,Chennai,Android
ff0f67e2-a105-4626-94e2-924707190aa3,2023-10-19 15:29:46,Chennai,Android
cc550aeb-f366-4fea-a162-dcd8e7ea2063,2023-12-10 21:08:02,Delhi,Android
0d657a5e-a74e-4522-a3dc-910375f9bb8f,2023-06-15 02:38:59,Mumbai,Android
f5825e3d-79b7-4149-b1bc-9ecf44cefcce,2023-11-09 06:50:49,Mumbai,Android
